data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,sort
0.019998,0.10746,-0.31021,0.0098769,0.011967,-0.0053087,-0.031057,-0.42647,0.24678,0.10346,-0.10545,-0.057816,9
0.016655,0.12741,-0.32274,0.0041769,0.01233,-0.0049054,-0.029863,-0.39805,0.2271,0.058973,-0.10202,-0.045635,9
0.014075,0.083044,-0.34721,0.0056584,0.013523,-0.0051774,-0.011332,-0.45553,0.15835,0.079933,-0.099861,-0.051747,9
0.0198,0.10754,-0.31834,0.010243,0.011806,-0.0052784,-0.030755,-0.42648,0.24793,0.10198,-0.10501,-0.057212,9
0.01663,0.12743,-0.30839,0.005614,0.012914,-0.005453,-0.029609,-0.398,0.21039,0.061859,-0.11043,-0.051209,9
0.013839,0.076801,-0.36323,0.0050154,0.013784,-0.0051482,-0.017134,-0.45656,0.16823,0.082282,-0.099812,-0.05136,9
0.019929,0.10737,-0.31596,0.0098714,0.011631,-0.0052248,-0.031004,-0.4267,0.2477,0.10159,-0.10415,-0.056383,9
0.016616,0.12739,-0.30897,0.0047629,0.012578,-0.0051619,-0.029444,-0.39808,0.21683,0.059559,-0.10606,-0.048065,9
0.013567,0.076003,-0.34093,0.0069996,0.013585,-0.005212,-0.017116,-0.45767,0.16598,0.082151,-0.1008,-0.052273,9
0.019896,0.1075,-0.31463,0.0097315,0.011554,-0.0052016,-0.031037,-0.42648,0.24784,0.10138,-0.10377,-0.056038,9
0.016603,0.12738,-0.30825,0.0049736,0.012211,-0.0048797,-0.029371,-0.39812,0.22781,0.059451,-0.10156,-0.045629,9
0.013597,0.079258,-0.34841,0.0069558,0.013175,-0.0050275,-0.014382,-0.45722,0.16737,0.078872,-0.098191,-0.049914,9
0.019639,0.10745,-0.30942,0.011028,0.011352,-0.0051531,-0.030349,-0.42676,0.25014,0.10071,-0.10298,-0.055603,9
0.016469,0.12745,-0.31605,0.005027,0.012076,-0.0048235,-0.0292,-0.39809,0.22937,0.058176,-0.10083,-0.044855,9
0.013567,0.079244,-0.34985,0.007172,0.013269,-0.0051382,-0.014145,-0.45732,0.16396,0.078825,-0.09983,-0.051066,9
0.019777,0.10753,-0.31912,0.010028,0.011771,-0.0052819,-0.030501,-0.42646,0.24572,0.10082,-0.10513,-0.056949,9
0.016676,0.12742,-0.31926,0.0043505,0.012248,-0.0048549,-0.029457,-0.39794,0.22887,0.059027,-0.10122,-0.045243,9
0.013616,0.079221,-0.36926,0.0064046,0.013369,-0.0051756,-0.014289,-0.45728,0.16248,0.077802,-0.10055,-0.051076,9
0.019916,0.10753,-0.30905,0.010078,0.012388,-0.0054986,-0.030436,-0.42632,0.2386,0.10384,-0.10981,-0.06085,9
0.016936,0.12748,-0.31886,0.0031714,0.01265,-0.0049843,-0.030284,-0.39759,0.22473,0.06086,-0.10301,-0.046647,9
0.013431,0.075848,-0.34343,0.0074985,0.013412,-0.0051839,-0.017235,-0.45839,0.16622,0.080602,-0.1006,-0.051707,9
0.019872,0.10751,-0.3132,0.010094,0.01151,-0.0051865,-0.03078,-0.42644,0.24904,0.10166,-0.10351,-0.056006,9
0.01655,0.1274,-0.31055,0.0051006,0.012148,-0.0048522,-0.029383,-0.39813,0.22888,0.059157,-0.10116,-0.045334,9
0.01357,0.07925,-0.34137,0.0071724,0.013114,-0.0050008,-0.014325,-0.4573,0.16766,0.078874,-0.097787,-0.049684,9
0.019586,0.10744,-0.31092,0.011228,0.011443,-0.0051846,-0.030305,-0.42683,0.24983,0.10068,-0.1035,-0.056012,9
0.016491,0.12747,-0.32279,0.0048404,0.012225,-0.0049262,-0.029259,-0.39802,0.22634,0.058228,-0.10247,-0.045732,9
0.014077,0.083102,-0.34691,0.0057309,0.013527,-0.005179,-0.011225,-0.45539,0.15885,0.080181,-0.099853,-0.051835,9
0.019789,0.10754,-0.31809,0.010278,0.011798,-0.0052755,-0.030788,-0.42649,0.24808,0.102,-0.10496,-0.05719,9
0.016624,0.12743,-0.30858,0.0056342,0.012915,-0.0054566,-0.029606,-0.398,0.2103,0.061845,-0.11049,-0.051239,9
0.013843,0.076803,-0.3488,0.005309,0.013763,-0.0051328,-0.017133,-0.45655,0.16825,0.083062,-0.099461,-0.051432,9
0.019864,0.10737,-0.31671,0.0096107,0.011578,-0.005223,-0.031078,-0.42679,0.24509,0.10028,-0.10418,-0.056007,9
0.016667,0.12737,-0.30778,0.0058168,0.012882,-0.0054482,-0.029262,-0.39803,0.21083,0.06187,-0.11037,-0.051198,9
0.013822,0.076811,-0.38562,0.0044688,0.014078,-0.0053794,-0.017138,-0.45657,0.16058,0.08133,-0.10338,-0.05339,9
0.020317,0.10752,-0.33043,0.0084179,0.01233,-0.0054196,-0.03123,-0.42606,0.24373,0.10356,-0.10733,-0.05882,9
0.016882,0.12734,-0.3131,0.0039815,0.012485,-0.0049343,-0.030074,-0.39796,0.22723,0.060929,-0.10222,-0.046317,9
0.014065,0.083029,-0.34767,0.0057081,0.013505,-0.0051537,-0.011679,-0.45558,0.1598,0.080215,-0.099471,-0.051565,9
0.019762,0.10752,-0.31789,0.010155,0.011738,-0.0052665,-0.030755,-0.42656,0.24682,0.10119,-0.10485,-0.056867,9
0.016645,0.12742,-0.30957,0.0048416,0.012324,-0.0049429,-0.029477,-0.39798,0.22589,0.059869,-0.10252,-0.046257,9
0.014051,0.083086,-0.34742,0.0057012,0.013585,-0.0052216,-0.01152,-0.45546,0.15736,0.080274,-0.10047,-0.052273,9
0.019851,0.10756,-0.31378,0.010197,0.011567,-0.0051993,-0.030863,-0.42639,0.24957,0.10211,-0.10369,-0.056284,9
0.016545,0.12741,-0.3058,0.0050087,0.012167,-0.0048576,-0.029471,-0.39813,0.22779,0.059162,-0.10124,-0.045372,9
0.01358,0.079249,-0.35234,0.006706,0.014,-0.0056849,-0.014325,-0.45728,0.14445,0.07974,-0.10778,-0.056721,9
0.020548,0.10789,-0.3181,0.007697,0.012087,-0.0053131,-0.031437,-0.42513,0.24649,0.10538,-0.1055,-0.057825,9
0.016764,0.12728,-0.31538,0.004019,0.012486,-0.0049915,-0.030107,-0.39825,0.2233,0.059623,-0.10332,-0.046499,9
0.013433,0.075904,-0.34436,0.0074891,0.013366,-0.0051493,-0.017025,-0.45825,0.16751,0.080477,-0.10011,-0.051337,9
0.019824,0.10749,-0.31479,0.010294,0.011609,-0.005219,-0.030713,-0.42652,0.24878,0.10171,-0.10404,-0.056449,9
0.01657,0.12742,-0.30588,0.0054515,0.012498,-0.005134,-0.029456,-0.39807,0.22011,0.060554,-0.10549,-0.048137,9
0.013474,0.076024,-0.35498,0.0071495,0.01346,-0.0051618,-0.017282,-0.45782,0.16835,0.081171,-0.1002,-0.051564,9
0.019845,0.10748,-0.32296,0.0097946,0.011978,-0.0053379,-0.03083,-0.42654,0.24501,0.1015,-0.10602,-0.057709,9
0.016741,0.12741,-0.33017,0.0040099,0.012499,-0.0050192,-0.029655,-0.3979,0.22411,0.059215,-0.10383,-0.046658,9
0.013469,0.07592,-0.34662,0.0073334,0.013255,-0.0050397,-0.016976,-0.45813,0.17147,0.080335,-0.098518,-0.050171,9
0.019685,0.10741,-0.3393,0.0101,0.012344,-0.0055417,-0.030536,-0.4268,0.23762,0.10091,-0.11105,-0.060876,9
0.017099,0.12749,-0.32225,0.0036153,0.013474,-0.0056267,-0.029967,-0.39732,0.20582,0.063569,-0.11295,-0.052882,9
0.014033,0.076266,-0.35777,0.0042895,0.014,-0.0051679,-0.017852,-0.45635,0.16794,0.084041,-0.099913,-0.051781,9
0.019979,0.10733,-0.34486,0.0091763,0.012569,-0.0055964,-0.031277,-0.42678,0.23642,0.10235,-0.11206,-0.061697,9
0.017212,0.12744,-0.31945,0.0022684,0.012817,-0.0049875,-0.030256,-0.39735,0.22465,0.061687,-0.10295,-0.04677,9
0.013458,0.075791,-0.36819,0.0069051,0.013435,-0.0051821,-0.017375,-0.45846,0.16721,0.079385,-0.10078,-0.051302,9
0.019951,0.1075,-0.31457,0.0097254,0.011549,-0.0052016,-0.030628,-0.42639,0.24786,0.10134,-0.10378,-0.056038,9
0.016599,0.12738,-0.32576,0.0046778,0.01232,-0.0049668,-0.029367,-0.39811,0.22559,0.058705,-0.10306,-0.04617,9
0.014121,0.083128,-0.35148,0.0053384,0.013428,-0.0050613,-0.011301,-0.45528,0.16274,0.079824,-0.098163,-0.0505,9
0.019661,0.10744,-0.31363,0.010753,0.011549,-0.0052129,-0.030576,-0.42678,0.24849,0.10085,-0.10397,-0.056283,9
0.016553,0.12744,-0.30794,0.0057057,0.012865,-0.0054522,-0.029333,-0.39802,0.20967,0.061151,-0.11051,-0.051057,9
0.01385,0.076815,-0.34877,0.005311,0.013761,-0.0051327,-0.017014,-0.45651,0.16825,0.083039,-0.099464,-0.05143,9
0.019863,0.10737,-0.31676,0.0096099,0.01158,-0.0052238,-0.031075,-0.42678,0.24506,0.10027,-0.10419,-0.056014,9
0.016668,0.12737,-0.30777,0.0058141,0.012882,-0.005448,-0.029262,-0.39803,0.21084,0.061876,-0.11037,-0.051198,9
0.013822,0.076811,-0.38562,0.0044695,0.014078,-0.0053795,-0.017139,-0.45657,0.16058,0.081329,-0.10338,-0.05339,9
0.020317,0.10752,-0.33043,0.0084179,0.01233,-0.0054196,-0.03123,-0.42606,0.24373,0.10356,-0.10733,-0.05882,9
0.016882,0.12734,-0.31314,0.0039811,0.012485,-0.004935,-0.030074,-0.39796,0.22721,0.060928,-0.10223,-0.046323,9
0.014065,0.083029,-0.34767,0.0057053,0.013505,-0.0051536,-0.011679,-0.45558,0.15981,0.080221,-0.099468,-0.051564,9
0.019761,0.10752,-0.31787,0.010156,0.011737,-0.0052662,-0.030756,-0.42656,0.24683,0.10119,-0.10484,-0.056864,9
0.016644,0.12742,-0.30958,0.0047754,0.012271,-0.0048975,-0.029476,-0.39798,0.22727,0.059699,-0.10181,-0.045817,9
0.014008,0.083041,-0.34311,0.0060254,0.013322,-0.0050486,-0.01149,-0.45562,0.16315,0.079847,-0.097964,-0.050481,9
0.019599,0.10746,-0.31034,0.011029,0.011398,-0.0051674,-0.030546,-0.4268,0.24978,0.10072,-0.10321,-0.055772,9
0.016487,0.12745,-0.30928,0.0054449,0.012038,-0.0048001,-0.029229,-0.39806,0.23138,0.059155,-0.10033,-0.044928,9
0.013492,0.079233,-0.34759,0.0078526,0.013462,-0.005349,-0.014321,-0.45748,0.15765,0.07973,-0.10282,-0.053502,9
0.020004,0.1077,-0.31314,0.0093447,0.012044,-0.0053371,-0.030916,-0.42596,0.24444,0.10303,-0.10595,-0.057958,9
0.016728,0.12738,-0.31338,0.0042481,0.012436,-0.0049672,-0.029857,-0.39801,0.22465,0.059882,-0.10289,-0.046391,9
0.014115,0.083091,-0.34549,0.0062091,0.014281,-0.0057183,-0.011498,-0.45537,0.16434,0.084546,-0.10711,-0.058377,9
0.020376,0.1079,-0.32227,0.0079684,0.011927,-0.0052682,-0.032151,-0.42537,0.24777,0.10486,-0.10477,-0.057205,9
0.01672,0.12728,-0.31054,0.0047113,0.012346,-0.0049258,-0.029949,-0.39829,0.22728,0.060307,-0.10218,-0.046176,9
0.014035,0.083053,-0.34944,0.0057138,0.013351,-0.0050461,-0.011585,-0.45556,0.16316,0.079615,-0.097967,-0.050349,9
0.019625,0.10745,-0.31106,0.010954,0.01143,-0.0051771,-0.030518,-0.4268,0.24949,0.10075,-0.10337,-0.055878,9
0.016502,0.12745,-0.32213,0.004832,0.012214,-0.0049155,-0.029251,-0.39805,0.22664,0.058228,-0.1023,-0.045639,9
0.014066,0.083091,-0.34287,0.0058913,0.013347,-0.0050463,-0.011225,-0.45543,0.16326,0.080073,-0.0979,-0.050496,9
0.019595,0.10745,-0.31026,0.011041,0.011394,-0.0051663,-0.030575,-0.42682,0.2498,0.10071,-0.10319,-0.055758,9
0.016485,0.12745,-0.30276,0.0055247,0.01197,-0.0047449,-0.029225,-0.39807,0.23289,0.059334,-0.09942,-0.044504,9
0.013544,0.080394,-0.33452,0.0082627,0.012969,-0.0049874,-0.013414,-0.45719,0.16899,0.07958,-0.097357,-0.04997,9
0.019441,0.10748,-0.31121,0.011307,0.011435,-0.005193,-0.030361,-0.42688,0.24864,0.099813,-0.10367,-0.055939,9
0.016515,0.12748,-0.30899,0.0049092,0.01219,-0.0048908,-0.02916,-0.39796,0.22587,0.058571,-0.10185,-0.04552,9
0.014021,0.083062,-0.34236,0.0060455,0.013313,-0.0050436,-0.011294,-0.45555,0.16331,0.079853,-0.097892,-0.050442,9
0.019588,0.10746,-0.31243,0.010892,0.011491,-0.0052016,-0.030539,-0.42681,0.24855,0.10037,-0.1038,-0.056068,9
0.016543,0.12745,-0.31986,0.0048973,0.012186,-0.0048809,-0.029246,-0.398,0.2284,0.058689,-0.10168,-0.045456,9
0.01401,0.083048,-0.34783,0.005932,0.013335,-0.0050662,-0.011313,-0.4556,0.16237,0.079458,-0.098284,-0.050561,9
0.019638,0.10747,-0.31172,0.010875,0.011461,-0.0051855,-0.030522,-0.42673,0.24929,0.10084,-0.10351,-0.055982,9
0.016513,0.12745,-0.32456,0.0050539,0.012254,-0.0049574,-0.029279,-0.39805,0.22622,0.058632,-0.10293,-0.046116,9
0.014091,0.083131,-0.34857,0.0054707,0.013538,-0.0051627,-0.011301,-0.45531,0.15912,0.080077,-0.09962,-0.051608,9
0.019785,0.10752,-0.31653,0.010173,0.011677,-0.0052462,-0.030756,-0.42653,0.24752,0.10128,-0.10451,-0.056646,9
0.01662,0.12741,-0.31256,0.0054638,0.012601,-0.0052071,-0.029449,-0.39802,0.21879,0.060923,-0.10663,-0.048853,9
0.013542,0.076042,-0.34026,0.0070568,0.013401,-0.005058,-0.017382,-0.4576,0.17165,0.082144,-0.09852,-0.050719,9
0.019679,0.10739,-0.32198,0.010332,0.011947,-0.0053388,-0.030808,-0.42688,0.24508,0.10086,-0.10605,-0.057687,9
0.016722,0.12744,-0.3121,0.0041603,0.012375,-0.0049207,-0.029575,-0.39784,0.22559,0.059528,-0.10219,-0.045909,9
0.014073,0.08305,-0.34798,0.005723,0.0135,-0.005157,-0.01144,-0.45552,0.15966,0.080107,-0.099537,-0.051584,9
0.019765,0.10752,-0.31859,0.010118,0.011771,-0.0052769,-0.030746,-0.42654,0.24654,0.1012,-0.10502,-0.056986,9
0.016658,0.12742,-0.30801,0.0057555,0.01291,-0.0054505,-0.029498,-0.39797,0.21119,0.062225,-0.11035,-0.051292,9
0.013819,0.076805,-0.3856,0.0044679,0.014078,-0.005379,-0.017199,-0.45659,0.1606,0.081344,-0.10337,-0.053387,9
0.020317,0.10752,-0.33043,0.0084183,0.01233,-0.0054196,-0.031231,-0.42606,0.24373,0.10355,-0.10733,-0.05882,9
0.016882,0.12734,-0.31292,0.0039832,0.012481,-0.0049315,-0.030074,-0.39796,0.22732,0.060933,-0.10218,-0.046295,9
0.014061,0.083026,-0.348,0.005711,0.013505,-0.0051557,-0.01168,-0.45559,0.15973,0.080175,-0.099506,-0.051576,9
0.019765,0.10752,-0.31886,0.010107,0.011783,-0.0052809,-0.030753,-0.42655,0.24643,0.10119,-0.10509,-0.05703,9
0.016664,0.12742,-0.31265,0.0044256,0.012261,-0.0048657,-0.029505,-0.39796,0.22787,0.059259,-0.10135,-0.0454,9
0.013617,0.079228,-0.33875,0.0072666,0.013175,-0.0050307,-0.014334,-0.45726,0.16759,0.079666,-0.098114,-0.050177,9
0.0196,0.10745,-0.31235,0.010894,0.011486,-0.0052006,-0.030452,-0.4268,0.24857,0.10035,-0.10379,-0.056054,9
0.016541,0.12745,-0.32407,0.0048972,0.012264,-0.0049475,-0.029242,-0.398,0.22647,0.058674,-0.10276,-0.046026,9
0.014086,0.083116,-0.34695,0.0055164,0.01347,-0.0051144,-0.011306,-0.45535,0.16052,0.079942,-0.098925,-0.051096,9
0.057422,-0.40913,-0.69078,0.051494,0.028949,-0.014744,-0.055537,-0.67846,-0.047238,0.23198,-0.25133,-0.14279,9
0.036269,-0.29642,-0.76872,0.072453,0.03851,-0.01371,-0.022647,-0.64475,-0.16785,0.14658,-0.24719,-0.12003,9
0.014825,-0.49582,-0.86867,0.068286,0.049822,-0.01491,-0.0083624,-0.70172,-0.28473,0.1994,-0.24627,-0.13737,9
0.05745,-0.40912,-0.68915,0.051888,0.028743,-0.014711,-0.055833,-0.67774,-0.044932,0.23298,-0.25095,-0.14268,9
0.03626,-0.29647,-0.77671,0.074633,0.039253,-0.013871,-0.022775,-0.64493,-0.17137,0.14807,-0.24888,-0.12153,9
0.014807,-0.49591,-0.85876,0.06922,0.048946,-0.014728,-0.0085824,-0.70136,-0.27876,0.19913,-0.24416,-0.13576,9
0.057429,-0.40913,-0.69017,0.051643,0.028871,-0.014732,-0.05569,-0.6782,-0.046358,0.23236,-0.25118,-0.14275,9
0.036266,-0.29644,-0.77259,0.073402,0.038867,-0.013788,-0.022696,-0.64482,-0.16949,0.14724,-0.24802,-0.12075,9
0.014816,-0.49586,-0.8522,0.069661,0.048429,-0.014613,-0.0084683,-0.70154,-0.277,0.19872,-0.24279,-0.13464,9
0.057422,-0.40913,-0.69078,0.051494,0.028949,-0.014744,-0.055537,-0.67846,-0.047238,0.23198,-0.25133,-0.14279,9
0.036269,-0.29642,-0.76872,0.072453,0.03851,-0.01371,-0.022647,-0.64475,-0.16785,0.14658,-0.24719,-0.12003,9
0.014825,-0.49582,-0.86867,0.068286,0.049822,-0.01491,-0.0083624,-0.70172,-0.28473,0.1994,-0.24627,-0.13737,9
0.05745,-0.40912,-0.68915,0.051888,0.028743,-0.014711,-0.055833,-0.67774,-0.044932,0.23298,-0.25095,-0.14268,9
0.03626,-0.29647,-0.77671,0.074633,0.039253,-0.013871,-0.022775,-0.64493,-0.17137,0.14807,-0.24888,-0.12153,9
0.014807,-0.49591,-0.85876,0.06922,0.048946,-0.014728,-0.0085824,-0.70136,-0.27876,0.19913,-0.24416,-0.13576,9
0.057429,-0.40913,-0.69017,0.051643,0.028871,-0.014732,-0.05569,-0.6782,-0.046358,0.23236,-0.25118,-0.14275,9
0.036266,-0.29644,-0.77259,0.073402,0.038867,-0.013788,-0.022696,-0.64482,-0.16949,0.14724,-0.24802,-0.12075,9
0.014816,-0.49586,-0.8522,0.069661,0.048429,-0.014613,-0.0084683,-0.70154,-0.277,0.19872,-0.24279,-0.13464,9
0.057422,-0.40913,-0.69078,0.051494,0.028949,-0.014744,-0.055537,-0.67846,-0.047238,0.23198,-0.25133,-0.14279,9
0.036269,-0.29642,-0.76872,0.072453,0.03851,-0.01371,-0.022647,-0.64475,-0.16785,0.14658,-0.24719,-0.12003,9
0.014825,-0.49582,-0.86867,0.068286,0.049822,-0.01491,-0.0083624,-0.70172,-0.28473,0.1994,-0.24627,-0.13737,9
0.05745,-0.40912,-0.68915,0.051888,0.028743,-0.014711,-0.055833,-0.67774,-0.044932,0.23298,-0.25095,-0.14268,9
0.03626,-0.29647,-0.77671,0.074633,0.039253,-0.013871,-0.022775,-0.64493,-0.17137,0.14807,-0.24888,-0.12153,9
0.014807,-0.49591,-0.85876,0.06922,0.048946,-0.014728,-0.0085824,-0.70136,-0.27876,0.19913,-0.24416,-0.13576,9
0.057429,-0.40913,-0.69017,0.051643,0.028871,-0.014732,-0.05569,-0.6782,-0.046358,0.23236,-0.25118,-0.14275,9
0.036266,-0.29644,-0.77259,0.073402,0.038867,-0.013788,-0.022696,-0.64482,-0.16949,0.14724,-0.24802,-0.12075,9
0.014816,-0.49586,-0.8522,0.069661,0.048429,-0.014613,-0.0084683,-0.70154,-0.277,0.19872,-0.24279,-0.13464,9
0.057422,-0.40913,-0.69078,0.051494,0.028949,-0.014744,-0.055537,-0.67846,-0.047238,0.23198,-0.25133,-0.14279,9
0.036269,-0.29642,-0.76872,0.072453,0.03851,-0.01371,-0.022647,-0.64475,-0.16785,0.14658,-0.24719,-0.12003,9
0.014825,-0.49582,-0.86867,0.068286,0.049822,-0.01491,-0.0083624,-0.70172,-0.28473,0.1994,-0.24627,-0.13737,9
0.05745,-0.40912,-0.68915,0.051888,0.028743,-0.014711,-0.055833,-0.67774,-0.044932,0.23298,-0.25095,-0.14268,9
0.03626,-0.29647,-0.77671,0.074633,0.039253,-0.013871,-0.022775,-0.64493,-0.17137,0.14807,-0.24888,-0.12153,9
0.014807,-0.49591,-0.85876,0.06922,0.048946,-0.014728,-0.0085824,-0.70136,-0.27876,0.19913,-0.24416,-0.13576,9
0.057429,-0.40913,-0.69017,0.051643,0.028871,-0.014732,-0.05569,-0.6782,-0.046358,0.23236,-0.25118,-0.14275,9
0.036266,-0.29644,-0.77259,0.073402,0.038867,-0.013788,-0.022696,-0.64482,-0.16949,0.14724,-0.24802,-0.12075,9
0.014816,-0.49586,-0.8522,0.069661,0.048429,-0.014613,-0.0084683,-0.70154,-0.277,0.19872,-0.24279,-0.13464,9
0.057422,-0.40913,-0.69078,0.051494,0.028949,-0.014744,-0.055537,-0.67846,-0.047238,0.23198,-0.25133,-0.14279,9
0.036269,-0.29642,-0.76872,0.072453,0.03851,-0.01371,-0.022647,-0.64475,-0.16785,0.14658,-0.24719,-0.12003,9
0.014825,-0.49582,-0.86867,0.068286,0.049822,-0.01491,-0.0083624,-0.70172,-0.28473,0.1994,-0.24627,-0.13737,9
0.05745,-0.40912,-0.68915,0.051888,0.028743,-0.014711,-0.055833,-0.67774,-0.044932,0.23298,-0.25095,-0.14268,9
0.03626,-0.29647,-0.77671,0.074633,0.039253,-0.013871,-0.022775,-0.64493,-0.17137,0.14807,-0.24888,-0.12153,9
0.014807,-0.49591,-0.85876,0.06922,0.048946,-0.014728,-0.0085824,-0.70136,-0.27876,0.19913,-0.24416,-0.13576,9
0.057429,-0.40913,-0.69017,0.051643,0.028871,-0.014732,-0.05569,-0.6782,-0.046358,0.23236,-0.25118,-0.14275,9
0.036266,-0.29644,-0.77259,0.073402,0.038867,-0.013788,-0.022696,-0.64482,-0.16949,0.14724,-0.24802,-0.12075,9
0.014816,-0.49586,-0.8522,0.069661,0.048429,-0.014613,-0.0084683,-0.70154,-0.277,0.19872,-0.24279,-0.13464,9
0.057422,-0.40913,-0.69078,0.051494,0.028949,-0.014744,-0.055537,-0.67846,-0.047238,0.23198,-0.25133,-0.14279,9
0.036269,-0.29642,-0.76872,0.072453,0.03851,-0.01371,-0.022647,-0.64475,-0.16785,0.14658,-0.24719,-0.12003,9
0.014825,-0.49582,-0.86867,0.068286,0.049822,-0.01491,-0.0083624,-0.70172,-0.28473,0.1994,-0.24627,-0.13737,9
0.05745,-0.40912,-0.68915,0.051888,0.028743,-0.014711,-0.055833,-0.67774,-0.044932,0.23298,-0.25095,-0.14268,9
0.03626,-0.29647,-0.77671,0.074633,0.039253,-0.013871,-0.022775,-0.64493,-0.17137,0.14807,-0.24888,-0.12153,9
0.014807,-0.49591,-0.85876,0.06922,0.048946,-0.014728,-0.0085824,-0.70136,-0.27876,0.19913,-0.24416,-0.13576,9
0.057429,-0.40913,-0.69017,0.051643,0.028871,-0.014732,-0.05569,-0.6782,-0.046358,0.23236,-0.25118,-0.14275,9
0.036266,-0.29644,-0.77259,0.073402,0.038867,-0.013788,-0.022696,-0.64482,-0.16949,0.14724,-0.24802,-0.12075,9
0.014816,-0.49586,-0.8522,0.069661,0.048429,-0.014613,-0.0084683,-0.70154,-0.277,0.19872,-0.24279,-0.13464,9
0.057422,-0.40913,-0.69078,0.051494,0.028949,-0.014744,-0.055537,-0.67846,-0.047238,0.23198,-0.25133,-0.14279,9
0.036269,-0.29642,-0.76872,0.072453,0.03851,-0.01371,-0.022647,-0.64475,-0.16785,0.14658,-0.24719,-0.12003,9
0.014825,-0.49582,-0.86867,0.068286,0.049822,-0.01491,-0.0083624,-0.70172,-0.28473,0.1994,-0.24627,-0.13737,9
0.05745,-0.40912,-0.68915,0.051888,0.028743,-0.014711,-0.055833,-0.67774,-0.044932,0.23298,-0.25095,-0.14268,9
0.03626,-0.29647,-0.77671,0.074633,0.039253,-0.013871,-0.022775,-0.64493,-0.17137,0.14807,-0.24888,-0.12153,9
0.014807,-0.49591,-0.85876,0.06922,0.048946,-0.014728,-0.0085824,-0.70136,-0.27876,0.19913,-0.24416,-0.13576,9
0.057429,-0.40913,-0.69017,0.051643,0.028871,-0.014732,-0.05569,-0.6782,-0.046358,0.23236,-0.25118,-0.14275,9
0.036266,-0.29644,-0.77259,0.073402,0.038867,-0.013788,-0.022696,-0.64482,-0.16949,0.14724,-0.24802,-0.12075,9
0.014816,-0.49586,-0.8522,0.069661,0.048429,-0.014613,-0.0084683,-0.70154,-0.277,0.19872,-0.24279,-0.13464,9
0.057422,-0.40913,-0.69078,0.051494,0.028949,-0.014744,-0.055537,-0.67846,-0.047238,0.23198,-0.25133,-0.14279,9
0.036269,-0.29642,-0.76872,0.072453,0.03851,-0.01371,-0.022647,-0.64475,-0.16785,0.14658,-0.24719,-0.12003,9
0.014825,-0.49582,-0.86867,0.068286,0.049822,-0.01491,-0.0083624,-0.70172,-0.28473,0.1994,-0.24627,-0.13737,9
0.05745,-0.40912,-0.68915,0.051888,0.028743,-0.014711,-0.055833,-0.67774,-0.044932,0.23298,-0.25095,-0.14268,9
0.03626,-0.29647,-0.77671,0.074633,0.039253,-0.013871,-0.022775,-0.64493,-0.17137,0.14807,-0.24888,-0.12153,9
0.014807,-0.49591,-0.85876,0.06922,0.048946,-0.014728,-0.0085824,-0.70136,-0.27876,0.19913,-0.24416,-0.13576,9
0.057429,-0.40913,-0.69017,0.051643,0.028871,-0.014732,-0.05569,-0.6782,-0.046358,0.23236,-0.25118,-0.14275,9
0.036266,-0.29644,-0.77259,0.073402,0.038867,-0.013788,-0.022696,-0.64482,-0.16949,0.14724,-0.24802,-0.12075,9
0.014816,-0.49586,-0.8522,0.069661,0.048429,-0.014613,-0.0084683,-0.70154,-0.277,0.19872,-0.24279,-0.13464,9
0.057422,-0.40913,-0.69078,0.051494,0.028949,-0.014744,-0.055537,-0.67846,-0.047238,0.23198,-0.25133,-0.14279,9
0.036269,-0.29642,-0.76872,0.072453,0.03851,-0.01371,-0.022647,-0.64475,-0.16785,0.14658,-0.24719,-0.12003,9
0.014825,-0.49582,-0.86867,0.068286,0.049822,-0.01491,-0.0083624,-0.70172,-0.28473,0.1994,-0.24627,-0.13737,9
0.05745,-0.40912,-0.68915,0.051888,0.028743,-0.014711,-0.055833,-0.67774,-0.044932,0.23298,-0.25095,-0.14268,9
0.03626,-0.29647,-0.77671,0.074633,0.039253,-0.013871,-0.022775,-0.64493,-0.17137,0.14807,-0.24888,-0.12153,9
0.014807,-0.49591,-0.85876,0.06922,0.048946,-0.014728,-0.0085824,-0.70136,-0.27876,0.19913,-0.24416,-0.13576,9
0.057429,-0.40913,-0.69017,0.051643,0.028871,-0.014732,-0.05569,-0.6782,-0.046358,0.23236,-0.25118,-0.14275,9
0.036266,-0.29644,-0.77259,0.073402,0.038867,-0.013788,-0.022696,-0.64482,-0.16949,0.14724,-0.24802,-0.12075,9
0.014816,-0.49586,-0.8522,0.069661,0.048429,-0.014613,-0.0084683,-0.70154,-0.277,0.19872,-0.24279,-0.13464,9
0.057422,-0.40913,-0.69078,0.051494,0.028949,-0.014744,-0.055537,-0.67846,-0.047238,0.23198,-0.25133,-0.14279,9
0.036269,-0.29642,-0.76872,0.072453,0.03851,-0.01371,-0.022647,-0.64475,-0.16785,0.14658,-0.24719,-0.12003,9
0.014825,-0.49582,-0.86867,0.068286,0.049822,-0.01491,-0.0083624,-0.70172,-0.28473,0.1994,-0.24627,-0.13737,9
0.05745,-0.40912,-0.68915,0.051888,0.028743,-0.014711,-0.055833,-0.67774,-0.044932,0.23298,-0.25095,-0.14268,9
